1,1,733.7,267.1,70.83999999999992,36.629999999999995,1,1,1.0
1,2,122.41,335.2,133.39000000000001,57.079999999999984,1,1,1.0
1,3,555.98,246.23,34.610000000000014,36.71000000000001,1,1,1.0
1,4,0.06,253.21,17.220000000000002,22.68999999999997,1,1,0.0
2,1,719.55,268.9,72.07000000000005,37.32000000000005,1,1,1.0
2,2,98.9,338.48,135.29999999999998,58.549999999999955,1,1,1.0
2,3,550.78,246.77,33.72000000000003,36.400000000000006,1,1,1.0
2,4,0.36,253.82,17.23,22.680000000000007,1,1,0.0
3,1,705.41,270.7,73.28000000000009,38.02000000000004,1,1,1.0
3,2,74.2,341.77,138.39999999999998,60.02000000000004,1,1,1.0
3,3,545.57,247.31,32.82999999999993,36.089999999999975,1,1,0.0
3,4,3.12,254.81,17.49,24.45999999999998,1,1,0.0
4,1,691.26,272.5,74.5,38.72000000000003,1,1,1.0
4,2,47.6,345.05,143.4,61.49000000000001,1,1,1.0
4,3,540.37,247.85,31.92999999999995,35.78999999999999,1,1,0.0
4,4,5.89,255.81,17.74,26.21999999999997,1,1,0.0
5,1,677.11,274.3,75.72000000000003,39.420000000000016,1,1,1.0
5,2,22.4,348.33,147.0,62.960000000000036,1,1,1.0
5,3,535.16,248.39,31.040000000000077,35.48000000000002,1,1,0.0
5,4,8.65,256.81,18.0,27.980000000000018,1,1,0.0
6,1,662.96,276.1,76.94999999999993,40.10999999999996,1,1,1.0
6,2,0.0,351.62,147.8,64.43,1,1,1.0
6,3,529.96,248.93,30.139999999999986,35.170000000000016,1,1,0.0
6,4,11.41,257.81,18.26,29.74000000000001,1,1,0.0
7,1,648.82,277.9,78.15999999999997,40.81,1,1,1.0
7,2,0.26,354.9,125.33999999999999,65.90000000000003,1,1,1.0
7,3,524.75,249.48,29.25,34.859999999999985,1,1,0.0
7,4,14.17,258.8,18.519999999999996,31.519999999999982,1,1,0.0
8,1,634.67,279.7,79.38,41.50999999999999,1,1,1.0
8,2,0.26,360.68,100.61999999999999,61.96999999999997,1,1,1.0
8,3,519.55,250.02,28.350000000000023,34.54999999999998,1,1,0.0
8,4,16.94,259.8,18.77,33.27999999999997,1,1,0.0
9,1,620.52,281.5,80.60000000000002,42.20999999999998,1,1,1.0
9,2,0.26,366.45,75.89,58.05000000000001,1,1,1.0
9,3,514.34,250.56,27.459999999999923,34.24000000000001,1,1,0.0
9,4,19.7,260.8,19.040000000000003,35.039999999999964,1,1,1.0
10,1,605.45,283.3,81.81999999999994,42.89999999999998,1,1,1.0
10,2,0.26,372.23,51.17,54.120000000000005,1,1,1.0
10,3,509.14,251.1,26.56000000000006,33.940000000000026,1,1,0.0
10,4,20.91,260.8,19.040000000000003,35.039999999999964,1,1,1.0
11,1,590.37,285.1,83.03999999999996,43.599999999999966,1,1,1.0
11,2,0.26,378.0,26.439999999999998,50.19999999999999,1,1,1.0
11,3,502.85,251.24,28.50999999999999,33.94,1,1,0.0
11,4,23.74,261.6,19.040000000000003,35.85999999999996,1,1,1.0
12,1,575.3,286.9,84.25999999999999,44.30000000000001,1,1,1.0
12,3,496.56,251.38,30.46999999999997,33.93000000000001,1,1,1.0
12,4,24.68,262.27,19.04,36.54000000000002,1,1,1.0
13,1,559.26,289.15,85.79999999999995,45.129999999999995,1,1,1.0
13,3,490.27,251.52,32.42000000000007,33.92999999999998,1,1,1.0
13,4,25.63,262.93,19.040000000000003,37.23000000000002,1,1,1.0
14,1,543.22,291.4,87.32999999999993,45.97000000000003,1,1,1.0
14,3,483.99,251.66,34.370000000000005,33.92999999999998,1,1,1.0
14,4,26.57,263.6,19.04,37.89999999999998,1,1,1.0
15,1,527.17,293.65,88.88,46.80000000000001,1,1,1.0
15,3,477.7,251.8,36.31999999999999,33.93000000000001,1,1,1.0
15,4,27.38,263.6,19.040000000000003,37.89999999999998,1,1,1.0
16,1,509.78,295.9,90.42000000000007,47.629999999999995,1,1,1.0
16,3,471.52,251.45,36.210000000000036,33.93000000000001,1,1,1.0
16,4,27.48,264.11,18.63,37.89999999999998,1,1,1.0
17,1,492.39,298.15,91.96000000000004,48.47000000000003,1,1,1.0
17,3,465.34,251.11,36.10000000000002,33.91999999999996,1,1,1.0
17,4,27.58,264.61,18.230000000000004,37.90999999999997,1,1,1.0
18,1,475.0,300.4,93.5,49.30000000000001,1,1,1.0
18,3,459.17,250.77,35.96999999999997,33.91999999999999,1,1,0.0
18,4,27.69,265.12,17.81,37.89999999999998,1,1,1.0
19,1,457.42,303.23,95.61999999999995,50.5,1,1,1.0
19,3,452.99,250.42,35.860000000000014,33.91999999999999,1,1,1.0
19,4,27.79,265.62,17.410000000000004,37.90999999999997,1,1,1.0
20,1,439.84,306.07,97.73000000000008,51.68000000000001,1,1,1.0
20,3,446.81,250.08,35.75,33.91,1,1,1.0
20,4,27.08,266.53,17.410000000000004,37.910000000000025,1,1,1.0
21,1,422.26,308.9,99.85000000000002,52.879999999999995,1,1,1.0
21,3,440.63,249.73,35.639999999999986,33.91,1,1,1.0
21,4,26.37,267.44,17.41,37.910000000000025,1,1,1.0
22,1,404.01,311.73,101.96000000000004,54.06999999999999,1,1,1.0
22,3,434.46,249.39,35.51000000000005,33.900000000000034,1,1,1.0
22,4,25.66,268.35,17.419999999999998,37.90999999999997,1,1,1.0
23,1,385.75,314.57,104.08999999999997,55.25999999999999,1,1,1.0
23,3,428.28,249.04,35.400000000000034,33.900000000000006,1,1,1.0
23,4,24.96,269.26,17.409999999999997,37.910000000000025,1,1,1.0
24,1,367.5,317.4,106.19999999999999,56.450000000000045,1,1,1.0
24,3,422.1,248.7,35.289999999999964,33.889999999999986,1,1,1.0
24,4,22.87,269.87,17.889999999999997,38.24000000000001,1,1,1.0
25,1,348.07,320.76,108.32999999999998,57.120000000000005,1,1,1.0
25,3,415.67,248.28,35.27999999999997,33.890000000000015,1,1,1.0
25,4,20.78,270.48,18.369999999999997,38.56999999999999,1,1,1.0
26,1,328.63,324.12,110.47000000000003,57.77999999999997,1,1,1.0
26,3,409.23,247.86,35.289999999999964,33.889999999999986,1,1,1.0
26,4,18.69,271.08,18.84,38.920000000000016,1,1,1.0
27,1,309.2,327.47,112.60000000000002,58.44999999999999,1,1,1.0
27,3,402.8,247.44,35.289999999999964,33.889999999999986,1,1,0.0
27,4,16.6,271.69,19.32,39.25,1,1,1.0
28,1,288.07,330.48,115.19999999999999,59.46999999999997,1,1,1.0
28,3,396.37,247.02,35.29000000000002,33.890000000000015,1,1,0.0
28,4,14.51,272.29,19.800000000000004,39.599999999999966,1,1,1.0
29,1,266.93,333.49,117.80000000000001,60.48000000000002,1,1,1.0
29,3,389.94,246.6,35.28000000000003,33.890000000000015,1,1,0.0
29,4,12.42,272.9,20.28,39.93000000000001,1,1,1.0
30,1,245.8,336.5,120.39999999999998,61.5,1,1,1.0
30,3,383.41,246.25,35.289999999999964,33.889999999999986,1,1,0.0
30,4,9.31,273.4,20.25,39.950000000000045,1,1,1.0
31,1,221.84,340.6,124.22,62.870000000000005,1,1,1.0
31,3,376.88,245.9,35.29000000000002,33.890000000000015,1,1,0.0
31,4,6.21,273.9,20.22,39.960000000000036,1,1,1.0
32,1,197.88,344.7,128.04000000000002,64.24000000000001,1,1,1.0
32,3,370.36,245.55,35.27999999999997,33.889999999999986,1,1,0.0
32,4,3.1,274.4,20.189999999999998,39.98000000000002,1,1,1.0
33,1,173.92,348.8,131.85999999999999,65.61000000000001,1,1,1.0
33,3,363.83,245.2,35.29000000000002,33.889999999999986,1,1,0.0
33,4,0.0,274.9,20.16,40.0,1,1,1.0
34,1,149.96,352.9,135.67999999999998,66.99000000000001,1,1,1.0
34,3,357.31,244.85,35.27999999999997,33.890000000000015,1,1,0.0
34,4,0.14,277.33,15.7,37.69999999999999,1,1,1.0
35,1,126.0,357.0,139.5,68.36000000000001,1,1,1.0
35,3,350.78,244.5,35.29000000000002,33.889999999999986,1,1,0.0
35,4,0.27,279.77,11.25,35.400000000000034,1,1,1.0
36,1,99.89,361.1,144.06,69.72999999999996,1,1,1.0
36,3,344.38,244.0,34.99000000000001,32.54000000000002,1,1,0.0
36,4,0.41,282.2,6.79,33.10000000000002,1,1,1.0
37,1,73.79,365.2,148.61,71.10000000000002,1,1,1.0
37,3,337.99,243.5,34.69,31.19999999999999,1,1,0.0
38,1,46.99,369.31,151.51,72.93,1,1,1.0
38,3,331.59,243.0,34.400000000000034,29.850000000000023,1,1,0.0
39,1,20.2,373.42,154.4,74.75999999999999,1,1,1.0
39,3,325.19,242.5,34.110000000000014,28.5,1,1,0.0
40,1,0.07,377.5,150.63,76.60000000000002,1,1,1.0
40,3,318.79,242.0,33.81,27.149999999999977,1,1,0.0
41,1,0.17,385.1,124.97,71.63999999999999,1,1,1.0
41,3,312.4,241.5,33.51000000000005,25.80000000000001,1,1,0.0
42,1,0.27,392.7,99.31,66.68,1,1,1.0
42,3,306.0,241.0,33.22000000000003,24.45999999999998,1,1,0.0
43,1,0.36,400.3,73.66,61.71999999999997,1,1,1.0
43,3,300.64,240.71,31.590000000000032,22.819999999999965,1,1,0.0
44,1,0.46,407.9,48.0,56.76000000000005,1,1,1.0
44,3,295.28,240.42,29.970000000000027,21.180000000000035,1,1,0.0
45,1,0.56,415.5,22.34,51.80000000000001,1,1,1.0
45,3,289.92,240.12,28.339999999999975,19.560000000000002,1,1,0.0
46,3,284.56,239.83,26.70999999999998,17.919999999999987,1,1,0.0
47,3,279.2,239.54,25.090000000000032,16.29000000000002,1,1,0.0
48,3,273.84,239.25,23.460000000000036,14.650000000000006,1,1,0.0
49,3,266.27,238.98,24.230000000000018,16.350000000000023,1,1,0.0
50,3,258.69,238.71,25.00999999999999,18.059999999999974,1,1,0.0
51,5,950.27,230.26,9.730000000000018,48.19999999999999,1,1,1.0
51,3,251.12,238.43,25.779999999999973,19.769999999999982,1,1,0.0
52,5,945.52,229.7,14.480000000000018,50.77000000000004,1,1,1.0
52,3,243.55,238.16,26.55000000000001,21.47,1,1,0.0
53,5,940.77,229.14,19.230000000000018,53.35000000000002,1,1,1.0
53,3,235.98,237.89,27.32000000000002,23.180000000000007,1,1,0.0
54,5,936.02,228.57,23.980000000000018,55.93000000000001,1,1,1.0
54,3,228.41,237.62,28.090000000000003,24.879999999999995,1,1,0.0
55,5,931.26,228.01,28.74000000000001,58.50999999999999,1,1,1.0
55,3,220.84,237.35,28.859999999999985,26.580000000000013,1,1,0.0
56,5,926.51,227.45,33.49000000000001,61.09000000000003,1,1,1.0
56,3,213.27,237.07,29.629999999999995,28.30000000000001,1,1,0.0
57,5,921.76,226.89,38.24000000000001,63.660000000000025,1,1,1.0
57,3,205.7,236.8,30.400000000000006,30.0,1,1,0.0
58,5,917.01,226.32,42.99000000000001,66.25,1,1,1.0
58,3,199.03,236.42,30.22999999999999,30.00000000000003,1,1,0.0
59,5,912.25,225.76,47.75,68.82,1,1,1.0
59,3,192.35,236.04,30.080000000000013,30.00000000000003,1,1,0.0
60,5,907.5,225.2,52.5,71.40000000000003,1,1,1.0
60,3,185.68,235.66,29.909999999999997,30.00000000000003,1,1,0.0
61,5,901.38,225.59,58.620000000000005,72.41,1,1,1.0
61,3,179.01,235.28,29.74000000000001,29.98999999999998,1,1,0.0
62,5,895.26,225.97,64.74000000000001,73.42999999999998,1,1,1.0
62,3,172.34,234.9,29.579999999999984,29.98999999999998,1,1,0.0
63,5,889.14,226.36,70.86000000000001,74.44,1,1,1.0
63,3,165.66,234.51,29.420000000000016,30.0,1,1,0.0
64,5,883.02,226.75,76.98000000000002,75.45999999999998,1,1,1.0
64,3,158.99,234.13,29.25999999999999,30.0,1,1,0.0
65,5,876.9,227.13,83.10000000000002,76.48000000000002,1,1,1.0
65,3,152.32,233.75,29.090000000000003,30.0,1,1,0.0
66,5,870.78,227.52,89.22000000000003,77.48999999999998,1,1,1.0
66,3,145.65,233.37,28.919999999999987,30.0,1,1,0.0
67,5,864.65,227.91,95.35000000000002,78.50000000000003,1,1,1.0
67,3,138.97,232.99,28.77000000000001,30.0,1,1,0.0
67,6,868.67,251.3,9.730000000000018,22.71999999999997,1,1,0.0
68,5,858.53,228.29,101.47000000000003,79.52000000000001,1,1,1.0
68,3,132.3,232.61,28.599999999999994,29.99000000000001,1,1,0.0
68,6,861.22,252.05,10.470000000000027,22.97999999999996,1,1,0.0
69,5,852.41,228.68,107.59000000000003,80.52999999999997,1,1,1.0
69,3,125.48,232.26,28.570000000000007,29.819999999999993,1,1,0.0
69,6,853.77,252.8,11.220000000000027,23.25,1,1,0.0
